Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,City
Mount Tabor,45.5143,-122.598956267,TriMet Stop ID 796,45.523094177246094,-122.59960174560547,Bus Stop,Portland
Mount Tabor,45.5143,-122.598956267,TriMet Stop ID 794,45.522879,-122.602216,Bus Stop,Portland
Mount Tabor,45.5143,-122.598956267,6.0 dI Vision,45.50553739070892,-122.60187658,Optical Shop,Portland
Mount Tabor,45.5143,-122.598956267,Donut Queen,45.52283739289046,-122.60272455688447,Donut Shop,Portland
Forest Park,45.5377,-122.74664433,Skyline Restaurant,45.5317705564571,-122.75500865519875,Burger Joint,Portland
Forest Park,45.5377,-122.74664433,Lennar at Iron Ridge Heights,45.536115,-122.7550565,Home Service,Portland
Forest Park,45.5377,-122.74664433,Forest Park - 53rd Trailhead,45.540962,-122.738658,National Park,Portland
Forest Park,45.5377,-122.74664433,Carl Greve Jewelers,45.53212556727542,-122.75494560233524,Jewelry Store,Portland
Forest Park,45.5377,-122.74664433,Food Trucks Seattle,45.531560289443306,-122.75561928749084,Food Truck,Portland
Mill Park,45.5121,-122.542168234,Bridge City Taproom,45.517974718518595,-122.537340553868,Restaurant,Portland
Mill Park,45.5121,-122.542168234,Ventura Park,45.52063195162213,-122.54367651883258,Park,Portland
Mill Park,45.5121,-122.542168234,Don Pedro,45.5179773988885,-122.53826410305169,Mexican Restaurant,Portland
Mill Park,45.5121,-122.542168234,EZ FREEZY,45.504015960620336,-122.54050497803541,Frozen Yogurt Shop,Portland
Mill Park,45.5121,-122.542168234,7-Eleven,45.511275313971765,-122.53821898823406,Convenience Store,Portland
Mill Park,45.5121,-122.542168234,Subway,45.50479816725337,-122.53804633443735,Sandwich Place,Portland
Mill Park,45.5121,-122.542168234,Pizza Hut,45.51073499535509,-122.53800853164648,Pizza Place,Portland
Mill Park,45.5121,-122.542168234,Domino's Pizza,45.5118109,-122.5372676,Pizza Place,Portland
Mill Park,45.5121,-122.542168234,T-Mobile,45.503403366829005,-122.54064262134762,Mobile Phone Shop,Portland
Mill Park,45.5121,-122.542168234,Les Schwab Tire Center,45.504783,-122.537003,Automotive Shop,Portland
Mill Park,45.5121,-122.542168234,Wells Fargo Bank,45.50435994572936,-122.53949224948883,Bank,Portland
Mill Park,45.5121,-122.542168234,Tik Tok Restaurant,45.50428230189808,-122.5478430695405,Diner,Portland
Mill Park,45.5121,-122.542168234,Burgerville,45.5195763,-122.5380243,Burger Joint,Portland
Mill Park,45.5121,-122.542168234,Gold Garden,45.510666421043545,-122.53747729375611,Chinese Restaurant,Portland
Mill Park,45.5121,-122.542168234,Mill Park,45.51032279187121,-122.54066397068937,Park,Portland
Mill Park,45.5121,-122.542168234,Big 5 Sporting Goods,45.519386251388276,-122.536402385159,Sporting Goods Shop,Portland
Mill Park,45.5121,-122.542168234,D's Coffee Cabana,45.517607,-122.53579199999999,Coffee Shop,Portland
Mill Park,45.5121,-122.542168234,Happy Garden,45.505138,-122.53808300000001,Chinese Restaurant,Portland
Mill Park,45.5121,-122.542168234,Sweet Leaf,45.505111,-122.537913,Herbs & Spices Store,Portland
Mill Park,45.5121,-122.542168234,Barkley's Pub,45.504341,-122.54253600000001,Bar,Portland
Mill Park,45.5121,-122.542168234,Fandango's,45.518877,-122.536734,Mexican Restaurant,Portland
Mill Park,45.5121,-122.542168234,Cartavilla,45.51872462565054,-122.54797144845557,Food Truck,Portland
Mill Park,45.5121,-122.542168234,Shell,45.504559802119644,-122.53732771291389,Gas Station,Portland
Mill Park,45.5121,-122.542168234,Whelan's Irish Pub,45.50418639967948,-122.5423943221646,Pub,Portland
Mill Park,45.5121,-122.542168234,Ore's Tree Service,45.514251,-122.531225,Tree,Portland
Mill Park,45.5121,-122.542168234,Whistle Stop Trains,45.50392,-122.54255,Hobby Shop,Portland
Mill Park,45.5121,-122.542168234,DD One Stop Market,45.504597,-122.547293,Grocery Store,Portland
Mill Park,45.5121,-122.542168234,Bird Hut,45.504453999999996,-122.54695,Pet Store,Portland
Mill Park,45.5121,-122.542168234,Jacksons Food Stores,45.5045,-122.537209,Food & Drink Shop,Portland
Mill Park,45.5121,-122.542168234,Teriyaki King,45.503640000000004,-122.54063899999998,Asian Restaurant,Portland
Mill Park,45.5121,-122.542168234,Red Wing,45.503640000000004,-122.54063899999998,Shoe Store,Portland
Mill Park,45.5121,-122.542168234,Speedy Glass,45.504530070952924,-122.54828184843063,Automotive Shop,Portland
Mill Park,45.5121,-122.542168234,Mail Room Plus,45.50347802299618,-122.54053006309853,Shipping Store,Portland
Mill Park,45.5121,-122.542168234,TriMet Bus Stop #6630,45.50402835746423,-122.53745271833017,Bus Station,Portland
Mill Park,45.5121,-122.542168234,All That Glitters,45.503873999999996,-122.537346,Jewelry Store,Portland
Boise,45.5555,-122.67117118899999,Matt's BBQ,45.554406,-122.675635,BBQ Joint,Portland
Boise,45.5555,-122.67117118899999,The Albina Press,45.55683927102149,-122.67512678464085,Coffee Shop,Portland
Boise,45.5555,-122.67117118899999,Olympia Oyster Bar,45.554144610177836,-122.6755324252623,Seafood Restaurant,Portland
Boise,45.5555,-122.67117118899999,Paxton Gate,45.55398663822811,-122.67549248746735,Gift Shop,Portland
Boise,45.5555,-122.67117118899999,Lovely's Fifty Fifty,45.55292012983029,-122.67571188414571,Pizza Place,Portland
Boise,45.5555,-122.67117118899999,Victoria,45.55814447668397,-122.67509428914899,Cocktail Bar,Portland
Boise,45.5555,-122.67117118899999,Prost! Portland,45.55449916048658,-122.6757437134992,Beer Garden,Portland
Boise,45.5555,-122.67117118899999,Mississippi Marketplace,45.55429249943395,-122.67570233661488,Food Truck,Portland
Boise,45.5555,-122.67117118899999,Interurban,45.553035269577684,-122.6756915570843,Gastropub,Portland
Boise,45.5555,-122.67117118899999,The Rambler,45.554064,-122.6757746,Bar,Portland
Boise,45.5555,-122.67117118899999,Jinju Patisserie,45.55297,-122.66696,Dessert Shop,Portland
Boise,45.5555,-122.67117118899999,Pastrami Zombie,45.554521,-122.67573700000001,Sandwich Place,Portland
Boise,45.5555,-122.67117118899999,Mississippi Studios,45.5514531742906,-122.67567559334239,Rock Club,Portland
Boise,45.5555,-122.67117118899999,Brew Dr. Teahouse - Mississippi,45.551145962470095,-122.67572383847681,Tea Room,Portland
Boise,45.5555,-122.67117118899999,Wolf & Bear's,45.55127599834335,-122.67568302131599,Middle Eastern Restaurant,Portland
Boise,45.5555,-122.67117118899999,Bridgetown Beerhouse,45.552175199834245,-122.67591912315544,Beer Store,Portland
Boise,45.5555,-122.67117118899999,Eem,45.55069075505282,-122.66653840462754,Thai Restaurant,Portland
Boise,45.5555,-122.67117118899999,Native Bowl,45.554381936046234,-122.67580821217635,Food Truck,Portland
Boise,45.5555,-122.67117118899999,Radar,45.551637175380286,-122.6756544285987,American Restaurant,Portland
Boise,45.5555,-122.67117118899999,Quaintrelle,45.55128,-122.675191,New American Restaurant,Portland
Boise,45.5555,-122.67117118899999,Myoptic Optometry,45.5519,-122.66655,Eye Doctor,Portland
Boise,45.5555,-122.67117118899999,Pistils Nursery,45.55043818093604,-122.67555795338475,Flower Shop,Portland
Boise,45.5555,-122.67117118899999,Mee-Sen Thai Eatery,45.55130369187336,-122.67540622156469,Thai Restaurant,Portland
Boise,45.5555,-122.67117118899999,Bar Bar,45.55155947401824,-122.67572947345866,Bar,Portland
Boise,45.5555,-122.67117118899999,Miss Delta,45.5516225716657,-122.67542259531186,Southern / Soul Food Restaurant,Portland
Boise,45.5555,-122.67117118899999,The 1905,45.55187786768836,-122.67516520391578,Pizza Place,Portland
Boise,45.5555,-122.67117118899999,Either/Or,45.552137544409526,-122.66681323640776,Coffee Shop,Portland
Boise,45.5555,-122.67117118899999,Sweedeedee,45.56054684290364,-122.67487949393491,Café,Portland
Boise,45.5555,-122.67117118899999,Bridge City Comics,45.54986373042368,-122.67563288647945,Comic Shop,Portland
Boise,45.5555,-122.67117118899999,Ruby Jewel Scoops,45.54975299201439,-122.67563481447735,Ice Cream Shop,Portland
Boise,45.5555,-122.67117118899999,The Box Social,45.551910264676394,-122.66687910128111,Cocktail Bar,Portland
Boise,45.5555,-122.67117118899999,Caspian Kabob,45.55437068866663,-122.67589139171234,Food Truck,Portland
Boise,45.5555,-122.67117118899999,XLB,45.553224951874434,-122.66658703918297,Chinese Restaurant,Portland
Boise,45.5555,-122.67117118899999,Salty's Pet Supply,45.55278945471875,-122.67566174736747,Pet Store,Portland
Boise,45.5555,-122.67117118899999,Las Primas Peruvian Kitchen,45.551814619202126,-122.66687867523275,Peruvian Restaurant,Portland
Boise,45.5555,-122.67117118899999,Hopworks BikeBar,45.55131640797111,-122.66685119787043,Brewery,Portland
Boise,45.5555,-122.67117118899999,Control Voltage,45.55018029644679,-122.67512698049273,Music Store,Portland
Boise,45.5555,-122.67117118899999,She Bop,45.54969906283987,-122.67595103301952,Gift Shop,Portland
Boise,45.5555,-122.67117118899999,Life of Pie Pizza,45.549457448154435,-122.66664643359691,Pizza Place,Portland
Boise,45.5555,-122.67117118899999,StormBreaker Brewing,45.54953899078874,-122.67543474571993,Brewery,Portland
Boise,45.5555,-122.67117118899999,Flutter,45.551609457739104,-122.67544465568578,Thrift / Vintage Store,Portland
Boise,45.5555,-122.67117118899999,Kayo's Ramen Bar,45.550467357770636,-122.66651567991593,Ramen Restaurant,Portland
Boise,45.5555,-122.67117118899999,Ristretto Roasters,45.55045125929805,-122.66654910387338,Coffee Shop,Portland
Boise,45.5555,-122.67117118899999,Gravy,45.55171459486164,-122.67567008230117,Breakfast Spot,Portland
Boise,45.5555,-122.67117118899999,Pinky's,45.55215569860608,-122.68075647627347,Pizza Place,Portland
Boise,45.5555,-122.67117118899999,Land Gallery,45.55134519830187,-122.67564450273909,Gift Shop,Portland
Boise,45.5555,-122.67117118899999,Mississippi Records,45.56052110350719,-122.67481589623198,Record Shop,Portland
Boise,45.5555,-122.67117118899999,Fire on the Mountain,45.55414351104807,-122.68178052822674,Wings Joint,Portland
Boise,45.5555,-122.67117118899999,Blue Star Donuts & Coffee,45.55015593103423,-122.6756889295191,Donut Shop,Portland
Boise,45.5555,-122.67117118899999,¿Por Qué No?,45.548237787309645,-122.6755194177514,Mexican Restaurant,Portland
Boise,45.5555,-122.67117118899999,The ReBuilding Center,45.54865033631001,-122.67582700884132,Furniture / Home Store,Portland
Boise,45.5555,-122.67117118899999,Sidecar 11,45.55168689131781,-122.67569009789442,Cocktail Bar,Portland
Boise,45.5555,-122.67117118899999,Koi Fusion,45.55441146557233,-122.6758283520061,Food Truck,Portland
Boise,45.5555,-122.67117118899999,New Seasons Market,45.547998352711986,-122.66725114191831,Grocery Store,Portland
Boise,45.5555,-122.67117118899999,Cherry Sprout Produce,45.56026319765572,-122.67455367538324,Grocery Store,Portland
Boise,45.5555,-122.67117118899999,Everybody's Bike Rental,45.55767738727962,-122.66232329245021,Bike Rental / Bike Share,Portland
Boise,45.5555,-122.67117118899999,Eisenhower Bagelhouse,45.55517947899642,-122.68210753805323,Bagel Shop,Portland
Boise,45.5555,-122.67117118899999,Vendetta,45.5547253707896,-122.66658306739119,Bar,Portland
Boise,45.5555,-122.67117118899999,Spin Laundry Lounge,45.54770530993048,-122.6744531071783,Laundromat,Portland
Boise,45.5555,-122.67117118899999,What's The Scoop?,45.549036236946776,-122.66672964623874,Ice Cream Shop,Portland
Boise,45.5555,-122.67117118899999,Saraveza,45.56258529009671,-122.67716402919783,Pub,Portland
Boise,45.5555,-122.67117118899999,The Meadow - N Mississippi Ave.,45.55000188177007,-122.67571008307362,Chocolate Shop,Portland
Boise,45.5555,-122.67117118899999,Lark Press,45.551036753704985,-122.66684140556272,Paper / Office Supplies Store,Portland
Boise,45.5555,-122.67117118899999,The Arrow Coffeehouse,45.55900397266384,-122.66174808335738,Coffee Shop,Portland
Boise,45.5555,-122.67117118899999,J.D.'s Shoe Repair,45.558998107910156,-122.67455291748047,Shoe Store,Portland
Boise,45.5555,-122.67117118899999,Cedo's Falafel,45.55087765181885,-122.6617995849186,Falafel Restaurant,Portland
Boise,45.5555,-122.67117118899999,Nectar,45.5537835922287,-122.67560960694684,Marijuana Dispensary,Portland
Boise,45.5555,-122.67117118899999,ME Fitness Studios,45.55895076023794,-122.66179077422262,Gym,Portland
Boise,45.5555,-122.67117118899999,Little Big Burger,45.550131432044694,-122.6757600932015,Burger Joint,Portland
Boise,45.5555,-122.67117118899999,Psychic Bar,45.548763,-122.67529099999999,Bar,Portland
Boise,45.5555,-122.67117118899999,No Bones Beach Club,45.55129176388546,-122.67536502353742,Vegetarian / Vegan Restaurant,Portland
Boise,45.5555,-122.67117118899999,Mississippi Pizza Pub,45.54863225289842,-122.67548927205542,Pizza Place,Portland
Boise,45.5555,-122.67117118899999,Untapped,45.55484804591647,-122.68199091836166,Beer Store,Portland
Boise,45.5555,-122.67117118899999,Ecliptic Brewing,45.54732606869151,-122.6750725507736,Brewery,Portland
Boise,45.5555,-122.67117118899999,EaT: An Oyster Bar,45.5503345428708,-122.66652459139443,Cajun / Creole Restaurant,Portland
Boise,45.5555,-122.67117118899999,Ned Ludd,45.5510709551644,-122.66177102721734,New American Restaurant,Portland
Boise,45.5555,-122.67117118899999,Poa Cafe,45.55238108743529,-122.6668354672775,Café,Portland
Boise,45.5555,-122.67117118899999,Fulcrum Fitness,45.55135746567784,-122.66136603006963,Gym,Portland
Boise,45.5555,-122.67117118899999,Brass Tacks,45.54890496888964,-122.6680611205377,Sandwich Place,Portland
Boise,45.5555,-122.67117118899999,Taqueria Los Gorditos,45.562582943171236,-122.6761899569705,Taco Place,Portland
Boise,45.5555,-122.67117118899999,Akemi Salon,45.55008647797702,-122.66643927549627,Cosmetics Shop,Portland
Boise,45.5555,-122.67117118899999,Curious Comedy Theater,45.56097444760263,-122.66174619984493,Comedy Club,Portland
Boise,45.5555,-122.67117118899999,Beacon Sound,45.549357,-122.67523600000001,Record Shop,Portland
Boise,45.5555,-122.67117118899999,Hand & Stone,45.554026,-122.667321,Massage Studio,Portland
Boise,45.5555,-122.67117118899999,La Cocina Restaurant,45.55135145956226,-122.66169736534412,Mexican Restaurant,Portland
Boise,45.5555,-122.67117118899999,Tanner Goods,45.55714488189673,-122.67506354312354,Men's Store,Portland
Boise,45.5555,-122.67117118899999,Grand Central Baking Company,45.547692332032994,-122.6735790215167,Bakery,Portland
Boise,45.5555,-122.67117118899999,Portland Farmers Market at King Elementary,45.557148428447526,-122.6589936456534,Farmers Market,Portland
Boise,45.5555,-122.67117118899999,The Alibi Restaurant & Lounge,45.55257213853995,-122.6806413428168,Karaoke Bar,Portland
Boise,45.5555,-122.67117118899999,Hot Yoga for Life,45.547719468115105,-122.67368461509535,Yoga Studio,Portland
Boise,45.5555,-122.67117118899999,Maui's Bar,45.5484877556906,-122.66654538177065,Dive Bar,Portland
Boise,45.5555,-122.67117118899999,E'Njoni Café,45.56262023809579,-122.67627202703534,Ethiopian Restaurant,Portland
Boise,45.5555,-122.67117118899999,Coco Donuts,45.554641,-122.667222,Donut Shop,Portland
Boise,45.5555,-122.67117118899999,Red E Café,45.56259708687803,-122.67722024578009,Coffee Shop,Portland
Boise,45.5555,-122.67117118899999,Solabee Flowers,45.562742441273144,-122.6750115894071,Flower Shop,Portland
Boise,45.5555,-122.67117118899999,The Florida Room,45.562738553428716,-122.67087482156934,Bar,Portland
Boise,45.5555,-122.67117118899999,Crisp,45.55091965284934,-122.66683987058187,Salad Place,Portland
Boise,45.5555,-122.67117118899999,The Wayback,45.55710727757931,-122.67519474782296,Bar,Portland
Boise,45.5555,-122.67117118899999,Thai Food Cafe,45.5627235216148,-122.67574833673604,Thai Restaurant,Portland
Boise,45.5555,-122.67117118899999,Jamaican Homestyle Cuisine,45.562851,-122.67115,Caribbean Restaurant,Portland
Saintjohns,45.6213,-122.74983171299999,Columbia Sportswear,45.627705789328076,-122.74662201296114,Clothing Store,Portland
Saintjohns,45.6213,-122.74983171299999,Portland French Bakery,45.629967,-122.746591,Bakery,Portland
Pearl District,45.5301,-122.680952248,Residence Inn by Marriott Portland Downtown/Pearl District,45.5309379,-122.6802339,Hotel,Portland
Pearl District,45.5301,-122.680952248,Jamison Square Park,45.52907252968244,-122.68184781074524,Park,Portland
Pearl District,45.5301,-122.680952248,barre3,45.530773870532414,-122.68148769419733,Gym / Fitness Center,Portland
Pearl District,45.5301,-122.680952248,Can Font,45.531888,-122.681954,Spanish Restaurant,Portland
Pearl District,45.5301,-122.680952248,Yama Sushi,45.529819465863916,-122.6813806854152,Sushi Restaurant,Portland
Pearl District,45.5301,-122.680952248,HOTLIPS Pizza,45.528334202507274,-122.68100638558009,Pizza Place,Portland
Pearl District,45.5301,-122.680952248,Asula Chiropractic & Wellness Center,45.53081438302603,-122.67988421101549,Chiropractor,Portland
Pearl District,45.5301,-122.680952248,Piazza Italia,45.528691693920955,-122.68295976406934,Italian Restaurant,Portland
Pearl District,45.5301,-122.680952248,Burncycle,45.52951526512824,-122.68126162094497,Athletics & Sports,Portland
Pearl District,45.5301,-122.680952248,Via Delizia,45.530884,-122.682556,Dessert Shop,Portland
Pearl District,45.5301,-122.680952248,Tanner Springs Park,45.531141286252875,-122.68195509910583,Park,Portland
Pearl District,45.5301,-122.680952248,Lovejoy Bakers,45.530101477460185,-122.68152119065151,Café,Portland
Pearl District,45.5301,-122.680952248,Greenleaf Juicing Company,45.528858958850726,-122.68340126225192,Juice Bar,Portland
Pearl District,45.5301,-122.680952248,Nossa Familia Coffee,45.52989,-122.68482,Coffee Shop,Portland
Pearl District,45.5301,-122.680952248,The Fields Neighborhood Park,45.532493070378884,-122.68198535606601,Park,Portland
Pearl District,45.5301,-122.680952248,Cool Moon Ice Cream,45.52871868173668,-122.68230200273705,Ice Cream Shop,Portland
Pearl District,45.5301,-122.680952248,Oregon's Finest,45.529452179665185,-122.68477791913868,Marijuana Dispensary,Portland
Pearl District,45.5301,-122.680952248,Tea Bar,45.531529356382315,-122.6819976717747,Tea Room,Portland
Pearl District,45.5301,-122.680952248,Sisters Coffee Company,45.53090416092004,-122.68439048863631,Coffee Shop,Portland
Pearl District,45.5301,-122.680952248,REI,45.5287514,-122.6855794,Sporting Goods Shop,Portland
Pearl District,45.5301,-122.680952248,Irving Street Kitchen,45.52804179022449,-122.6844506817216,American Restaurant,Portland
Pearl District,45.5301,-122.680952248,Pho Van Fresh,45.52643567048261,-122.68134993778375,Vietnamese Restaurant,Portland
Pearl District,45.5301,-122.680952248,YoYo Yogi,45.527071565923315,-122.68463109690693,Yoga Studio,Portland
Pearl District,45.5301,-122.680952248,Barista,45.526954264995666,-122.6843569826698,Coffee Shop,Portland
Pearl District,45.5301,-122.680952248,Pearl Specialty Market & Spirits,45.530025539713534,-122.68071307146445,Liquor Store,Portland
Pearl District,45.5301,-122.680952248,Botanist,45.529911,-122.684611,Cocktail Bar,Portland
Pearl District,45.5301,-122.680952248,Ovation Coffee & Tea,45.532354513334674,-122.68150397279885,Coffee Shop,Portland
Pearl District,45.5301,-122.680952248,Oblation Papers & Press,45.52686082301755,-122.68324764226774,Paper / Office Supplies Store,Portland
Pearl District,45.5301,-122.680952248,Canopy by Hilton,45.5264482,-122.680576,Hotel,Portland
Pearl District,45.5301,-122.680952248,Nuvrei Patisserie & Café,45.526001,-122.681066,Bakery,Portland
Pearl District,45.5301,-122.680952248,Blick Art Materials,45.52673394457825,-122.68261228282068,Arts & Crafts Store,Portland
Pearl District,45.5301,-122.680952248,Fuego Burritos,45.527327090562785,-122.68352473254143,Burrito Place,Portland
Pearl District,45.5301,-122.680952248,The Fields Bar & Grill,45.53145266821739,-122.68255765200765,Sports Bar,Portland
Pearl District,45.5301,-122.680952248,Planet Granite,45.53290124876116,-122.68591117002283,Climbing Gym,Portland
Pearl District,45.5301,-122.680952248,QuickFish Pearl,45.529019917260705,-122.6842725276947,Poke Place,Portland
Pearl District,45.5301,-122.680952248,Andina,45.5264626917177,-122.68463204646935,Peruvian Restaurant,Portland
Pearl District,45.5301,-122.680952248,Thelonious Wines,45.527040825317165,-122.6802212348072,Wine Bar,Portland
Pearl District,45.5301,-122.680952248,The Bar Method,45.527157,-122.680491,Gym / Fitness Center,Portland
Pearl District,45.5301,-122.680952248,Lux Tan & Cryotherapy,45.530078103546636,-122.68397411293019,Tanning Salon,Portland
Pearl District,45.5301,-122.680952248,Daily Cafe,45.52951,-122.684272,Café,Portland
Pearl District,45.5301,-122.680952248,Mediterranean Exploration Company,45.525492,-122.684429,Mediterranean Restaurant,Portland
Pearl District,45.5301,-122.680952248,Laughing Planet Café,45.528369023715065,-122.68095850314913,Vegetarian / Vegan Restaurant,Portland
Pearl District,45.5301,-122.680952248,Oven & Shaker,45.524967345093,-122.6828017297364,Pizza Place,Portland
Pearl District,45.5301,-122.680952248,The Star,45.527428,-122.68483700000002,Pizza Place,Portland
Pearl District,45.5301,-122.680952248,Deschutes Brewery Portland Public House,45.524544086316254,-122.68198230367531,Brewery,Portland
Pearl District,45.5301,-122.680952248,Teardrop Lounge,45.525089040913954,-122.68158195496952,Cocktail Bar,Portland
Pearl District,45.5301,-122.680952248,10 Barrel Brewing,45.52590669558022,-122.68547370421152,Brewery,Portland
Pearl District,45.5301,-122.680952248,TILT,45.525274012522495,-122.6843346805963,Burger Joint,Portland
Pearl District,45.5301,-122.680952248,Yoga Pearl,45.524353883451234,-122.6807630729074,Yoga Studio,Portland
Pearl District,45.5301,-122.680952248,Paymaster,45.530509521724085,-122.68831007936431,Dive Bar,Portland
Pearl District,45.5301,-122.680952248,Gerding Theater at The Armory,45.52420069618533,-122.68214947170927,Theater,Portland
Pearl District,45.5301,-122.680952248,Pearl Fiber Arts,45.52638571529734,-122.68220741568818,Arts & Crafts Store,Portland
Pearl District,45.5301,-122.680952248,Prasad Cuisine,45.524441955064695,-122.68078843193501,Vegetarian / Vegan Restaurant,Portland
Pearl District,45.5301,-122.680952248,The Burrito Bar,45.52728987001333,-122.6804480289484,Burrito Place,Portland
Pearl District,45.5301,-122.680952248,Powell's Books Orange Room,45.523559571393065,-122.68188771710878,Bookstore,Portland
Pearl District,45.5301,-122.680952248,Powell's Books Rose Room,45.52348363167331,-122.68147097361489,Bookstore,Portland
Pearl District,45.5301,-122.680952248,Cha! Cha! Cha!,45.526485550717084,-122.6836408303818,Mexican Restaurant,Portland
Pearl District,45.5301,-122.680952248,Brix Tavern,45.52706071095224,-122.68495518862558,Bar,Portland
Pearl District,45.5301,-122.680952248,Little Chickpea,45.528766,-122.684157,Ice Cream Shop,Portland
Pearl District,45.5301,-122.680952248,Portland Center Stage,45.524254713279696,-122.68213331002748,Theater,Portland
Pearl District,45.5301,-122.680952248,Powell's City of Books,45.523180490212425,-122.68137451786541,Bookstore,Portland
Pearl District,45.5301,-122.680952248,World Foods,45.52497177823076,-122.67996670636862,Grocery Store,Portland
Pearl District,45.5301,-122.680952248,Snow Peak,45.52607350512817,-122.68531598838346,Clothing Store,Portland
Pearl District,45.5301,-122.680952248,Yur's Bar & Grill,45.528112016136426,-122.68753921539034,Dive Bar,Portland
Pearl District,45.5301,-122.680952248,Elements Massage,45.5308508918975,-122.68423000509378,Massage Studio,Portland
Pearl District,45.5301,-122.680952248,Powell's Books Gold Room,45.52318158214965,-122.68141604840271,Bookstore,Portland
Pearl District,45.5301,-122.680952248,Pro Photo Supply,45.531020549755404,-122.6903869349508,Camera Store,Portland
Pearl District,45.5301,-122.680952248,Los Gorditos,45.52433080115418,-122.68068808050818,Mexican Restaurant,Portland
Pearl District,45.5301,-122.680952248,Rogue Ales Public House & Distillery,45.52580699142386,-122.68498174742858,Brewery,Portland
Pearl District,45.5301,-122.680952248,lululemon athletica,45.52378369170392,-122.68386247848845,Clothing Store,Portland
Pearl District,45.5301,-122.680952248,Commissary,45.529560363097076,-122.69060194058888,Café,Portland
Pearl District,45.5301,-122.680952248,Khao San,45.525871581803884,-122.68606358192834,Thai Restaurant,Portland
Pearl District,45.5301,-122.680952248,Ground Kontrol Classic Arcade,45.52404238546269,-122.6758202953033,Arcade,Portland
Pearl District,45.5301,-122.680952248,Powell's Books Rare Book Room,45.52355196758245,-122.68175524213811,Bookstore,Portland
Pearl District,45.5301,-122.680952248,Caffè Umbria,45.52513517866406,-122.68337591247162,Coffee Shop,Portland
Pearl District,45.5301,-122.680952248,Les Schwab Tire Center,45.53146075557576,-122.690301928286,Automotive Shop,Portland
Pearl District,45.5301,-122.680952248,The Danner Store,45.52283566090175,-122.68166977574641,Shoe Store,Portland
Pearl District,45.5301,-122.680952248,Starbucks,45.53035873949009,-122.68454035966316,Coffee Shop,Portland
Pearl District,45.5301,-122.680952248,Powell's Books Green Room,45.523284653933715,-122.68135783761461,Bookstore,Portland
Pearl District,45.5301,-122.680952248,Wailua Shave Ice,45.522463633451466,-122.68168368568543,Dessert Shop,Portland
Pearl District,45.5301,-122.680952248,Little Big Burger,45.52417609922678,-122.6811465766937,Burger Joint,Portland
Pearl District,45.5301,-122.680952248,Urban Waxx,45.530520136108116,-122.68939809675132,Spa,Portland
Pearl District,45.5301,-122.680952248,Bailey's Taproom,45.522559872068875,-122.67806456634554,Pub,Portland
Pearl District,45.5301,-122.680952248,Lan Su Chinese Garden,45.52533121371476,-122.67333030108759,Garden,Portland
Pearl District,45.5301,-122.680952248,Stumptown Coffee Roasters,45.522212952861906,-122.68175242317295,Coffee Shop,Portland
Pearl District,45.5301,-122.680952248,Cacao Drink Chocolate,45.52261791952,-122.68418595684882,Dessert Shop,Portland
Pearl District,45.5301,-122.680952248,Nong’s Khao Man Gai,45.52261595182909,-122.68428849313942,Thai Restaurant,Portland
Pearl District,45.5301,-122.680952248,Courier Coffee,45.52265235360441,-122.68075313254027,Coffee Shop,Portland
Pearl District,45.5301,-122.680952248,Garden Bar,45.52336003651274,-122.68229305744173,Salad Place,Portland
Pearl District,45.5301,-122.680952248,NOLA Doughnuts,45.523912226523166,-122.68102061315443,Donut Shop,Portland
Pearl District,45.5301,-122.680952248,Floating World Comics,45.5237396402614,-122.67453814480096,Comic Shop,Portland
Pearl District,45.5301,-122.680952248,The Upper Lip,45.52258456070456,-122.67804989183942,Speakeasy,Portland
Pearl District,45.5301,-122.680952248,Pok Pok NW,45.530779335747035,-122.68817332275336,Thai Restaurant,Portland
Pearl District,45.5301,-122.680952248,Bamboo Sushi,45.52241726865376,-122.68300260760513,Sushi Restaurant,Portland
Pearl District,45.5301,-122.680952248,Mi Mero Mole,45.523702,-122.675273,Mexican Restaurant,Portland
Pearl District,45.5301,-122.680952248,The Hoxton,45.523488,-122.674594,Hotel,Portland
Pearl District,45.5301,-122.680952248,Living Room Theatres,45.522314348795526,-122.68130220531734,Movie Theater,Portland
Pearl District,45.5301,-122.680952248,Olympia Provisions NW,45.53563653422381,-122.68849514219437,Modern European Restaurant,Portland
Pearl District,45.5301,-122.680952248,Hostelling International-Northwest Portland Hostel,45.52616477290239,-122.6894271996867,Hostel,Portland
Pearl District,45.5301,-122.680952248,Clyde Common,45.52215837037426,-122.68145348069335,American Restaurant,Portland
Portsmith,45.5864,-122.719397641,Eastside Deli,45.58063446842879,-122.71882877416384,Deli / Bodega,Portland
Portsmith,45.5864,-122.719397641,ChillNFill,45.581871169234745,-122.72198270198332,Beer Bar,Portland
Portsmith,45.5864,-122.719397641,Twilight Room,45.58185246895129,-122.7226120169677,Bar,Portland
Portsmith,45.5864,-122.719397641,Fishwife,45.58262849040426,-122.72471116289302,Seafood Restaurant,Portland
Portsmith,45.5864,-122.719397641,New Seasons Market,45.5848273928601,-122.73126447285505,Grocery Store,Portland
Portsmith,45.5864,-122.719397641,Baskin-Robbins,45.58261141171401,-122.72493759777848,Ice Cream Shop,Portland
